node_num,xml_level,xml_index,parent_location,parent_node_num,isParent,node_attributes,component_validity,old_bounds,new_bounds,total_changes,change_types,new_attributes,class
18,10,1,"(9, '1')",16.0,Leaf,"{'index': '1', 'text': 'ACTIVATE', 'resource-id': 'com.adam.aslfms:id/button_permission_notification_listener', 'class': 'android.widget.Button', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[644,364][851,490]'}",valid,"[644,364][851,490]","[644,364][851,490]",0,NC,"{'index': '1', 'text': 'ACTIVATE', 'resource-id': 'com.adam.aslfms:id/button_permission_notification_listener', 'class': 'android.widget.Button', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[644,364][851,490]'}",Button
19,9,2,"(8, '0')",13.0,Parent,"{'index': '2', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,522][1080,648]'}",valid,"[0,522][1080,648]","[0,522][1080,648]",0,NC,"{'index': '2', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,522][1080,648]'}",TableRow
20,10,0,"(9, '2')",19.0,Leaf,"{'index': '0', 'text': 'Battery Optimizations', 'resource-id': 'com.adam.aslfms:id/text_permission_battery_optimizations', 'class': 'android.widget.TextView', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[229,556][633,613]'}",valid,"[229,556][633,613]","[229,556][633,613]",0,NC,"{'index': '0', 'text': 'Battery Optimizations', 'resource-id': 'com.adam.aslfms:id/text_permission_battery_optimizations', 'class': 'android.widget.TextView', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[229,556][633,613]'}",TextView
21,10,1,"(9, '2')",19.0,Leaf,"{'index': '1', 'text': 'ACTIVATE', 'resource-id': 'com.adam.aslfms:id/button_permission_battery_optimizations', 'class': 'android.widget.Button', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[644,522][851,648]'}",valid,"[644,522][851,648]","[644,522][851,648]",0,NC,"{'index': '1', 'text': 'ACTIVATE', 'resource-id': 'com.adam.aslfms:id/button_permission_battery_optimizations', 'class': 'android.widget.Button', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[644,522][851,648]'}",Button
22,9,3,"(8, '0')",13.0,Parent,"{'index': '3', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,680][1080,806]'}",valid,"[0,680][1080,806]","[0,680][1080,806]",0,NC,"{'index': '3', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,680][1080,806]'}",TableRow
23,10,0,"(9, '3')",22.0,Leaf,"{'index': '0', 'text': 'External Storage', 'resource-id': 'com.adam.aslfms:id/text_permission_external_storage', 'class': 'android.widget.TextView', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[229,710][633,767]'}",valid,"[229,710][633,767]","[229,710][633,767]",0,NC,"{'index': '0', 'text': 'External Storage', 'resource-id': 'com.adam.aslfms:id/text_permission_external_storage', 'class': 'android.widget.TextView', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[229,710][633,767]'}",TextView
24,10,1,"(9, '3')",22.0,Leaf,"{'index': '1', 'text': 'ACTIVATE', 'resource-id': 'com.adam.aslfms:id/button_permission_external_storage', 'class': 'android.widget.Button', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[644,680][851,806]'}",valid,"[644,680][851,806]","[644,680][851,806]",0,NC,"{'index': '1', 'text': 'ACTIVATE', 'resource-id': 'com.adam.aslfms:id/button_permission_external_storage', 'class': 'android.widget.Button', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[644,680][851,806]'}",Button
25,9,4,"(8, '0')",13.0,Parent,"{'index': '4', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,838][1080,964]'}",valid,"[0,838][1080,964]","[0,838][1080,964]",0,NC,"{'index': '4', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,838][1080,964]'}",TableRow
26,10,0,"(9, '4')",25.0,Leaf,"{'index': '0', 'text': 'SKIP', 'resource-id': 'com.adam.aslfms:id/button_skip', 'class': 'android.widget.Button', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[332,838][747,964]'}",valid,"[332,838][747,964]","[332,838][747,964]",0,NC,"{'index': '0', 'text': 'SKIP', 'resource-id': 'com.adam.aslfms:id/button_skip', 'class': 'android.widget.Button', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[332,838][747,964]'}",Button
27,9,5,"(8, '0')",13.0,Parent,"{'index': '5', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,996][1080,1122]'}",valid,"[0,996][1080,1122]","[0,996][1080,1122]",0,NC,"{'index': '5', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,996][1080,1122]'}",TableRow
28,10,0,"(9, '5')",27.0,Leaf,"{'index': '0', 'text': 'CONTINUE', 'resource-id': 'com.adam.aslfms:id/button_continue', 'class': 'android.widget.Button', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[332,996][747,1122]'}",valid,"[332,996][747,1122]","[332,996][747,1122]",0,NC,"{'index': '0', 'text': 'CONTINUE', 'resource-id': 'com.adam.aslfms:id/button_continue', 'class': 'android.widget.Button', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'true', 'enabled': 'true', 'focusable': 'true', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[332,996][747,1122]'}",Button
29,9,6,"(8, '0')",13.0,Parent,"{'index': '6', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,1154][1080,1211]'}",valid,"[0,1154][1080,1211]","[0,1154][1080,1211]",0,NC,"{'index': '6', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,1154][1080,1211]'}",TableRow
30,10,0,"(9, '6')",29.0,Leaf,"{'index': '0', 'text': '', 'resource-id': 'com.adam.aslfms:id/text_find_notification_setting', 'class': 'android.widget.TextView', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[332,1154][747,1211]'}",valid,"[332,1154][747,1211]","[332,1154][747,1211]",0,NC,"{'index': '0', 'text': '', 'resource-id': 'com.adam.aslfms:id/text_find_notification_setting', 'class': 'android.widget.TextView', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[332,1154][747,1211]'}",TextView
31,9,7,"(8, '0')",13.0,Parent,"{'index': '7', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,1243][1080,1300]'}",valid,"[0,1243][1080,1300]","[0,1243][1080,1300]",0,NC,"{'index': '7', 'text': '', 'resource-id': '', 'class': 'android.widget.TableRow', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,1243][1080,1300]'}",TableRow
32,10,0,"(9, '7')",31.0,Leaf,"{'index': '0', 'text': '', 'resource-id': 'com.adam.aslfms:id/text_find_battery_optimization_setting', 'class': 'android.widget.TextView', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[332,1243][747,1300]'}",valid,"[332,1243][747,1300]","[332,1243][747,1300]",0,NC,"{'index': '0', 'text': '', 'resource-id': 'com.adam.aslfms:id/text_find_battery_optimization_setting', 'class': 'android.widget.TextView', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[332,1243][747,1300]'}",TextView
33,2,1,"(1, '0')",2.0,Leaf,"{'index': '1', 'text': '', 'resource-id': 'android:id/statusBarBackground', 'class': 'android.view.View', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][1080,63]'}",ignored,"[0,0][1080,63]","[0,0][1080,63]",0,NC,"{'index': '1', 'text': '', 'resource-id': 'android:id/statusBarBackground', 'class': 'android.view.View', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][1080,63]'}",
34,2,2,"(1, '0')",2.0,Leaf,"{'index': '2', 'text': '', 'resource-id': 'android:id/navigationBarBackground', 'class': 'android.view.View', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][0,0]'}",ignored,"[0,0][0,0]","[0,0][0,0]",0,NC,"{'index': '2', 'text': '', 'resource-id': 'android:id/navigationBarBackground', 'class': 'android.view.View', 'package': 'com.adam.aslfms', 'content-desc': '', 'checkable': 'false', 'checked': 'false', 'clickable': 'false', 'enabled': 'true', 'focusable': 'false', 'focused': 'false', 'scrollable': 'false', 'long-clickable': 'false', 'password': 'false', 'selected': 'false', 'bounds': '[0,0][0,0]'}",
